Log file open, 03/19/26 04:26:27
[2026.03.19-04.36.56:873][307]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:873][307]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:882][308]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:882][308]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:882][308]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:882][308]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:890][309]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:890][309]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:890][309]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:890][309]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:900][310]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:900][310]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:900][310]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:900][310]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:909][311]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:909][311]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:909][311]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:909][311]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:917][312]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:918][312]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:918][312]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:918][312]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:926][313]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:926][313]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:926][313]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:926][313]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:935][314]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:935][314]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:935][314]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:935][314]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:943][315]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:943][315]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:943][315]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:943][315]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:952][316]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:952][316]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:952][316]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:952][316]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:960][317]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:960][317]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:960][317]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:960][317]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:970][318]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:971][318]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:971][318]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:971][318]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:980][319]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:980][319]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:980][319]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:980][319]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:988][320]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:988][320]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:988][320]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:988][320]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.56:998][321]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:998][321]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.56:998][321]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.56:998][321]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:007][322]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:007][322]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:007][322]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:007][322]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:016][323]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:016][323]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:016][323]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:016][323]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:025][324]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:025][324]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:025][324]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:025][324]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:034][325]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:034][325]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:034][325]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:034][325]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:042][326]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:042][326]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:042][326]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:042][326]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:051][327]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:051][327]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:051][327]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:051][327]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:059][328]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:059][328]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:059][328]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:059][328]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:068][329]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:069][329]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:069][329]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:069][329]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:076][330]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:076][330]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:076][330]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:076][330]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:085][331]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:085][331]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:085][331]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:085][331]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:094][332]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:094][332]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:094][332]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:094][332]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:103][333]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:103][333]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:103][333]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:103][333]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:111][334]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:111][334]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:111][334]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:111][334]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:120][335]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:120][335]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:120][335]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:120][335]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:129][336]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:129][336]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:129][336]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:129][336]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:137][337]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:137][337]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:137][337]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:137][337]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:148][338]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:148][338]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:148][338]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:148][338]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:156][339]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:156][339]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:156][339]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:156][339]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:165][340]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:165][340]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:165][340]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:165][340]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:173][341]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:173][341]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:173][341]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:173][341]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:182][342]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:182][342]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:182][342]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] inGame isPause false
[2026.03.19-04.36.57:182][342]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] gameInstance isPause false
[2026.03.19-04.36.57:191][343]LogBlueprintUserMessages: [BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063] Translation: X=1430.574 Y=1984.376 Z=93.849 Rotation: P=-0.000000 Y=-93.106455 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
[2026.03.19-04.36.57:191][343]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] Translation: X=1580.354 Y=1482.858 Z=158.338 Rotation: P=-8.225000 Y=172.299998 R=-0.000000 Scale X=1.000 Y=1.000 Z=1.000
